Date,Location,Results,Layer,Latitude,Longitude
2013-02-17,Australia,181.0,Nation,-24.7761086,134.755
2013-02-24,Australia,188.0,Nation,-24.7761086,134.755
2013-03-03,Australia,210.0,Nation,-24.7761086,134.755
2013-03-10,Australia,231.0,Nation,-24.7761086,134.755
2013-03-17,Australia,275.0,Nation,-24.7761086,134.755
2013-03-24,Australia,236.0,Nation,-24.7761086,134.755
2013-03-31,Australia,277.0,Nation,-24.7761086,134.755
2013-04-07,Australia,286.0,Nation,-24.7761086,134.755
2013-04-14,Australia,293.0,Nation,-24.7761086,134.755
2013-04-21,Australia,272.0,Nation,-24.7761086,134.755
2013-04-28,Australia,305.0,Nation,-24.7761086,134.755
2013-05-05,Australia,379.0,Nation,-24.7761086,134.755
2013-05-12,Australia,393.0,Nation,-24.7761086,134.755
2013-05-19,Australia,443.0,Nation,-24.7761086,134.755
2013-05-26,Australia,475.0,Nation,-24.7761086,134.755
2013-06-02,Australia,506.0,Nation,-24.7761086,134.755
2013-06-09,Australia,513.0,Nation,-24.7761086,134.755
2013-06-16,Australia,507.0,Nation,-24.7761086,134.755
2013-06-23,Australia,505.0,Nation,-24.7761086,134.755
2013-06-30,Australia,492.0,Nation,-24.7761086,134.755
2013-07-07,Australia,508.0,Nation,-24.7761086,134.755
2013-07-14,Australia,528.0,Nation,-24.7761086,134.755
2013-07-21,Australia,575.0,Nation,-24.7761086,134.755
2013-07-28,Australia,684.0,Nation,-24.7761086,134.755
2013-08-04,Australia,764.0,Nation,-24.7761086,134.755
2013-08-11,Australia,788.0,Nation,-24.7761086,134.755
2013-08-18,Australia,914.0,Nation,-24.7761086,134.755
2013-08-25,Australia,932.0,Nation,-24.7761086,134.755
2013-09-01,Australia,719.0,Nation,-24.7761086,134.755
2013-09-08,Australia,661.0,Nation,-24.7761086,134.755
2013-09-15,Australia,542.0,Nation,-24.7761086,134.755
2013-09-22,Australia,438.0,Nation,-24.7761086,134.755
2013-09-29,Australia,371.0,Nation,-24.7761086,134.755
2013-10-06,Australia,317.0,Nation,-24.7761086,134.755
2013-10-13,Australia,288.0,Nation,-24.7761086,134.755
2013-10-20,Australia,269.0,Nation,-24.7761086,134.755
2013-10-27,Australia,270.0,Nation,-24.7761086,134.755
2013-11-03,Australia,261.0,Nation,-24.7761086,134.755
2013-11-10,Australia,235.0,Nation,-24.7761086,134.755
2013-11-17,Australia,205.0,Nation,-24.7761086,134.755
2013-11-24,Australia,198.0,Nation,-24.7761086,134.755
2013-12-01,Australia,185.0,Nation,-24.7761086,134.755
2013-12-08,Australia,171.0,Nation,-24.7761086,134.755
2013-12-15,Australia,149.0,Nation,-24.7761086,134.755
2013-12-22,Australia,135.0,Nation,-24.7761086,134.755
2013-12-29,Australia,148.0,Nation,-24.7761086,134.755
2014-01-05,Australia,154.0,Nation,-24.7761086,134.755
2014-01-12,Australia,125.0,Nation,-24.7761086,134.755
2014-01-19,Australia,120.0,Nation,-24.7761086,134.755
2014-01-26,Australia,116.0,Nation,-24.7761086,134.755
2014-02-02,Australia,113.0,Nation,-24.7761086,134.755
2014-02-09,Australia,132.0,Nation,-24.7761086,134.755
2014-02-16,Australia,145.0,Nation,-24.7761086,134.755
2014-02-23,Australia,182.0,Nation,-24.7761086,134.755
2014-03-02,Australia,215.0,Nation,-24.7761086,134.755
2014-03-09,Australia,242.0,Nation,-24.7761086,134.755
2014-03-16,Australia,268.0,Nation,-24.7761086,134.755
2014-03-23,Australia,300.0,Nation,-24.7761086,134.755
2014-03-30,Australia,292.0,Nation,-24.7761086,134.755
2014-04-06,Australia,289.0,Nation,-24.7761086,134.755
2014-04-13,Australia,271.0,Nation,-24.7761086,134.755
2014-04-20,Australia,308.0,Nation,-24.7761086,134.755
2014-04-27,Australia,390.0,Nation,-24.7761086,134.755
2014-05-04,Australia,410.0,Nation,-24.7761086,134.755
2014-05-11,Australia,485.0,Nation,-24.7761086,134.755
2014-05-18,Australia,492.0,Nation,-24.7761086,134.755
2014-05-25,Australia,520.0,Nation,-24.7761086,134.755
2014-06-01,Australia,515.0,Nation,-24.7761086,134.755
2014-06-08,Australia,599.0,Nation,-24.7761086,134.755
2014-06-15,Australia,719.0,Nation,-24.7761086,134.755
2014-06-22,Australia,714.0,Nation,-24.7761086,134.755
2014-06-29,Australia,729.0,Nation,-24.7761086,134.755
2014-07-06,Australia,927.0,Nation,-24.7761086,134.755
2014-07-13,Australia,1078.0,Nation,-24.7761086,134.755
2014-07-20,Australia,1259.0,Nation,-24.7761086,134.755
2014-07-27,Australia,1559.0,Nation,-24.7761086,134.755
2014-08-03,Australia,1841.0,Nation,-24.7761086,134.755
2014-08-10,Australia,2387.0,Nation,-24.7761086,134.755
2014-08-17,Australia,2338.0,Nation,-24.7761086,134.755
2014-08-24,Australia,2071.0,Nation,-24.7761086,134.755
2014-08-31,Australia,1611.0,Nation,-24.7761086,134.755
2014-09-07,Australia,1370.0,Nation,-24.7761086,134.755
2014-09-14,Australia,981.0,Nation,-24.7761086,134.755
2014-09-21,Australia,741.0,Nation,-24.7761086,134.755
2014-09-28,Australia,511.0,Nation,-24.7761086,134.755
2014-10-05,Australia,415.0,Nation,-24.7761086,134.755
2014-10-12,Australia,346.0,Nation,-24.7761086,134.755
2014-10-19,Australia,318.0,Nation,-24.7761086,134.755
2014-10-26,Australia,311.0,Nation,-24.7761086,134.755
