Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2004-05-02,Mexico,799,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,995,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,913,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-05-09,Mexico,790,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,873,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1018,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-05-16,Mexico,852,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,855,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1017,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-05-23,Mexico,733,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,727,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1117,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-05-30,Mexico,707,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,685,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1148,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-06-06,Mexico,650,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,677,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1067,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-06-13,Mexico,668,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,673,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1023,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-06-20,Mexico,669,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,631,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,960,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-06-27,Mexico,603,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,632,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,944,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-07-04,Mexico,677,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,628,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,956,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-07-11,Mexico,624,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,682,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,867,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-07-18,Mexico,634,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,689,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,829,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-07-25,Mexico,649,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,655,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,807,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-08-01,Mexico,618,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,623,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,762,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-08-08,Mexico,613,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,581,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,730,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-08-15,Mexico,558,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,546,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,706,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-08-22,Mexico,556,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,536,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,683,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-08-29,Mexico,661,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,612,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,809,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-09-05,Mexico,771,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,805,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,926,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-09-12,Mexico,810,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,752,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,840,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-09-19,Mexico,884,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,757,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,822,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-09-26,Mexico,874,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,823,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,887,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-10-03,Mexico,906,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,895,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,963,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-10-10,Mexico,885,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1038,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,953,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-10-17,Mexico,946,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1081,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1068,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-10-24,Mexico,933,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1104,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1175,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-10-31,Mexico,1079,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1082,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1295,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-11-07,Mexico,1044,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1023,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1461,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-11-14,Mexico,1056,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1138,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1515,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-11-21,Mexico,1141,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1175,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1400,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-11-28,Mexico,1190,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1268,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1344,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-12-05,Mexico,1185,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1172,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1460,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-12-12,Mexico,1237,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1064,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,1699,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
2004-12-19,Mexico,1364,Nation,19.4326296,-99.1331785,Aguascalientes,0.0,State,22.0000001,-102.5000001,Baja California,0.0,State,30.0338923,-115.1425107,Campeche,0.0,State,19.329205549999998,-89.9439148263377,Chihuahua,0.0,State,28.5000001,-106.0000001,Jalisco,1147,City,20.3333331,-103.6666671,Estado de Mexico,0.0,City,19.4839446,-99.6899716,Morelos,0.0,City,18.75,-99.0,Nuevo Leon,0.0,City,26.2384363,-99.8873,Oaxaca,0.0,City,17.0,-96.5,Puebla,2244,City,18.833333,-98.0,Quintana Roo,0.0,City,19.6666671,-88.5000001,Sonora,0.0,City,29.3333331,-110.6666671,Tamaulipas,0.0,City,23.9891553,-98.7026825,Veracruz,0.0,City,19.333333,-96.666667,Yucatan,0.0,City,20.6845957,-88.8755669
