Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2013-08-04,Australia,764,Nation,-24.7761086,134.755,Australian Capital Territory,578.0,State,-35.4883502,149.0026942,New South Wales,921,State,-31.8759835,147.2869493,Queensland,661,State,-22.1646782,144.5844903,South Australia,527,State,-30.5343665,135.6301212,Victoria,880,State,-36.5986096,144.6780052,Western Australia,456,State,-25.2303005,121.0187246
2013-08-11,Australia,788,Nation,-24.7761086,134.755,Australian Capital Territory,735.0,State,-35.4883502,149.0026942,New South Wales,917,State,-31.8759835,147.2869493,Queensland,567,State,-22.1646782,144.5844903,South Australia,592,State,-30.5343665,135.6301212,Victoria,996,State,-36.5986096,144.6780052,Western Australia,443,State,-25.2303005,121.0187246
2013-08-18,Australia,914,Nation,-24.7761086,134.755,Australian Capital Territory,748.0,State,-35.4883502,149.0026942,New South Wales,1189,State,-31.8759835,147.2869493,Queensland,619,State,-22.1646782,144.5844903,South Australia,627,State,-30.5343665,135.6301212,Victoria,996,State,-36.5986096,144.6780052,Western Australia,643,State,-25.2303005,121.0187246
2013-08-25,Australia,932,Nation,-24.7761086,134.755,Australian Capital Territory,946.0,State,-35.4883502,149.0026942,New South Wales,1083,State,-31.8759835,147.2869493,Queensland,644,State,-22.1646782,144.5844903,South Australia,738,State,-30.5343665,135.6301212,Victoria,1136,State,-36.5986096,144.6780052,Western Australia,623,State,-25.2303005,121.0187246
2013-09-01,Australia,719,Nation,-24.7761086,134.755,Australian Capital Territory,661.0,State,-35.4883502,149.0026942,New South Wales,715,State,-31.8759835,147.2869493,Queensland,566,State,-22.1646782,144.5844903,South Australia,618,State,-30.5343665,135.6301212,Victoria,888,State,-36.5986096,144.6780052,Western Australia,628,State,-25.2303005,121.0187246
2013-09-08,Australia,661,Nation,-24.7761086,134.755,Australian Capital Territory,485.0,State,-35.4883502,149.0026942,New South Wales,605,State,-31.8759835,147.2869493,Queensland,542,State,-22.1646782,144.5844903,South Australia,734,State,-30.5343665,135.6301212,Victoria,833,State,-36.5986096,144.6780052,Western Australia,588,State,-25.2303005,121.0187246
2013-09-15,Australia,542,Nation,-24.7761086,134.755,Australian Capital Territory,450.0,State,-35.4883502,149.0026942,New South Wales,429,State,-31.8759835,147.2869493,Queensland,462,State,-22.1646782,144.5844903,South Australia,600,State,-30.5343665,135.6301212,Victoria,729,State,-36.5986096,144.6780052,Western Australia,558,State,-25.2303005,121.0187246
2013-09-22,Australia,438,Nation,-24.7761086,134.755,Australian Capital Territory,297.0,State,-35.4883502,149.0026942,New South Wales,333,State,-31.8759835,147.2869493,Queensland,322,State,-22.1646782,144.5844903,South Australia,584,State,-30.5343665,135.6301212,Victoria,609,State,-36.5986096,144.6780052,Western Australia,547,State,-25.2303005,121.0187246
2013-09-29,Australia,371,Nation,-24.7761086,134.755,Australian Capital Territory,225.0,State,-35.4883502,149.0026942,New South Wales,271,State,-31.8759835,147.2869493,Queensland,267,State,-22.1646782,144.5844903,South Australia,504,State,-30.5343665,135.6301212,Victoria,482,State,-36.5986096,144.6780052,Western Australia,637,State,-25.2303005,121.0187246
2013-10-06,Australia,317,Nation,-24.7761086,134.755,Australian Capital Territory,176.0,State,-35.4883502,149.0026942,New South Wales,247,State,-31.8759835,147.2869493,Queensland,256,State,-22.1646782,144.5844903,South Australia,420,State,-30.5343665,135.6301212,Victoria,394,State,-36.5986096,144.6780052,Western Australia,461,State,-25.2303005,121.0187246
2013-10-13,Australia,288,Nation,-24.7761086,134.755,Australian Capital Territory,158.0,State,-35.4883502,149.0026942,New South Wales,210,State,-31.8759835,147.2869493,Queensland,247,State,-22.1646782,144.5844903,South Australia,411,State,-30.5343665,135.6301212,Victoria,396,State,-36.5986096,144.6780052,Western Australia,361,State,-25.2303005,121.0187246
2013-10-20,Australia,269,Nation,-24.7761086,134.755,Australian Capital Territory,148.0,State,-35.4883502,149.0026942,New South Wales,179,State,-31.8759835,147.2869493,Queensland,227,State,-22.1646782,144.5844903,South Australia,418,State,-30.5343665,135.6301212,Victoria,394,State,-36.5986096,144.6780052,Western Australia,356,State,-25.2303005,121.0187246
2013-10-27,Australia,270,Nation,-24.7761086,134.755,Australian Capital Territory,158.0,State,-35.4883502,149.0026942,New South Wales,172,State,-31.8759835,147.2869493,Queensland,266,State,-22.1646782,144.5844903,South Australia,481,State,-30.5343665,135.6301212,Victoria,370,State,-36.5986096,144.6780052,Western Australia,314,State,-25.2303005,121.0187246
2013-11-03,Australia,261,Nation,-24.7761086,134.755,Australian Capital Territory,161.0,State,-35.4883502,149.0026942,New South Wales,184,State,-31.8759835,147.2869493,Queensland,230,State,-22.1646782,144.5844903,South Australia,485,State,-30.5343665,135.6301212,Victoria,347,State,-36.5986096,144.6780052,Western Australia,298,State,-25.2303005,121.0187246
2013-11-10,Australia,235,Nation,-24.7761086,134.755,Australian Capital Territory,176.0,State,-35.4883502,149.0026942,New South Wales,164,State,-31.8759835,147.2869493,Queensland,196,State,-22.1646782,144.5844903,South Australia,389,State,-30.5343665,135.6301212,Victoria,348,State,-36.5986096,144.6780052,Western Australia,225,State,-25.2303005,121.0187246
2013-11-17,Australia,205,Nation,-24.7761086,134.755,Australian Capital Territory,161.0,State,-35.4883502,149.0026942,New South Wales,158,State,-31.8759835,147.2869493,Queensland,158,State,-22.1646782,144.5844903,South Australia,314,State,-30.5343665,135.6301212,Victoria,301,State,-36.5986096,144.6780052,Western Australia,175,State,-25.2303005,121.0187246
2013-11-24,Australia,198,Nation,-24.7761086,134.755,Australian Capital Territory,142.0,State,-35.4883502,149.0026942,New South Wales,146,State,-31.8759835,147.2869493,Queensland,177,State,-22.1646782,144.5844903,South Australia,367,State,-30.5343665,135.6301212,Victoria,288,State,-36.5986096,144.6780052,Western Australia,147,State,-25.2303005,121.0187246
2013-12-01,Australia,185,Nation,-24.7761086,134.755,Australian Capital Territory,122.0,State,-35.4883502,149.0026942,New South Wales,155,State,-31.8759835,147.2869493,Queensland,179,State,-22.1646782,144.5844903,South Australia,257,State,-30.5343665,135.6301212,Victoria,229,State,-36.5986096,144.6780052,Western Australia,156,State,-25.2303005,121.0187246
2013-12-08,Australia,171,Nation,-24.7761086,134.755,Australian Capital Territory,115.0,State,-35.4883502,149.0026942,New South Wales,138,State,-31.8759835,147.2869493,Queensland,158,State,-22.1646782,144.5844903,South Australia,292,State,-30.5343665,135.6301212,Victoria,222,State,-36.5986096,144.6780052,Western Australia,117,State,-25.2303005,121.0187246
2013-12-15,Australia,149,Nation,-24.7761086,134.755,Australian Capital Territory,100.0,State,-35.4883502,149.0026942,New South Wales,128,State,-31.8759835,147.2869493,Queensland,140,State,-22.1646782,144.5844903,South Australia,199,State,-30.5343665,135.6301212,Victoria,181,State,-36.5986096,144.6780052,Western Australia,139,State,-25.2303005,121.0187246
2013-12-22,Australia,135,Nation,-24.7761086,134.755,Australian Capital Territory,91.0,State,-35.4883502,149.0026942,New South Wales,105,State,-31.8759835,147.2869493,Queensland,118,State,-22.1646782,144.5844903,South Australia,170,State,-30.5343665,135.6301212,Victoria,187,State,-36.5986096,144.6780052,Western Australia,115,State,-25.2303005,121.0187246
2013-12-29,Australia,148,Nation,-24.7761086,134.755,Australian Capital Territory,83.0,State,-35.4883502,149.0026942,New South Wales,119,State,-31.8759835,147.2869493,Queensland,119,State,-22.1646782,144.5844903,South Australia,199,State,-30.5343665,135.6301212,Victoria,203,State,-36.5986096,144.6780052,Western Australia,133,State,-25.2303005,121.0187246
2014-01-05,Australia,154,Nation,-24.7761086,134.755,Australian Capital Territory,90.0,State,-35.4883502,149.0026942,New South Wales,147,State,-31.8759835,147.2869493,Queensland,132,State,-22.1646782,144.5844903,South Australia,158,State,-30.5343665,135.6301212,Victoria,209,State,-36.5986096,144.6780052,Western Australia,149,State,-25.2303005,121.0187246
2014-01-12,Australia,125,Nation,-24.7761086,134.755,Australian Capital Territory,91.0,State,-35.4883502,149.0026942,New South Wales,112,State,-31.8759835,147.2869493,Queensland,144,State,-22.1646782,144.5844903,South Australia,112,State,-30.5343665,135.6301212,Victoria,139,State,-36.5986096,144.6780052,Western Australia,140,State,-25.2303005,121.0187246
2014-01-19,Australia,120,Nation,-24.7761086,134.755,Australian Capital Territory,78.0,State,-35.4883502,149.0026942,New South Wales,109,State,-31.8759835,147.2869493,Queensland,151,State,-22.1646782,144.5844903,South Australia,120,State,-30.5343665,135.6301212,Victoria,118,State,-36.5986096,144.6780052,Western Australia,127,State,-25.2303005,121.0187246
2014-01-26,Australia,116,Nation,-24.7761086,134.755,Australian Capital Territory,64.0,State,-35.4883502,149.0026942,New South Wales,115,State,-31.8759835,147.2869493,Queensland,131,State,-22.1646782,144.5844903,South Australia,123,State,-30.5343665,135.6301212,Victoria,109,State,-36.5986096,144.6780052,Western Australia,130,State,-25.2303005,121.0187246
2014-02-02,Australia,113,Nation,-24.7761086,134.755,Australian Capital Territory,52.0,State,-35.4883502,149.0026942,New South Wales,108,State,-31.8759835,147.2869493,Queensland,146,State,-22.1646782,144.5844903,South Australia,110,State,-30.5343665,135.6301212,Victoria,109,State,-36.5986096,144.6780052,Western Australia,131,State,-25.2303005,121.0187246
2014-02-09,Australia,132,Nation,-24.7761086,134.755,Australian Capital Territory,61.0,State,-35.4883502,149.0026942,New South Wales,132,State,-31.8759835,147.2869493,Queensland,154,State,-22.1646782,144.5844903,South Australia,137,State,-30.5343665,135.6301212,Victoria,125,State,-36.5986096,144.6780052,Western Australia,118,State,-25.2303005,121.0187246
2014-02-16,Australia,145,Nation,-24.7761086,134.755,Australian Capital Territory,72.0,State,-35.4883502,149.0026942,New South Wales,158,State,-31.8759835,147.2869493,Queensland,150,State,-22.1646782,144.5844903,South Australia,165,State,-30.5343665,135.6301212,Victoria,136,State,-36.5986096,144.6780052,Western Australia,138,State,-25.2303005,121.0187246
2014-02-23,Australia,182,Nation,-24.7761086,134.755,Australian Capital Territory,85.0,State,-35.4883502,149.0026942,New South Wales,189,State,-31.8759835,147.2869493,Queensland,188,State,-22.1646782,144.5844903,South Australia,259,State,-30.5343665,135.6301212,Victoria,183,State,-36.5986096,144.6780052,Western Australia,132,State,-25.2303005,121.0187246
2014-03-02,Australia,215,Nation,-24.7761086,134.755,Australian Capital Territory,111.0,State,-35.4883502,149.0026942,New South Wales,230,State,-31.8759835,147.2869493,Queensland,204,State,-22.1646782,144.5844903,South Australia,231,State,-30.5343665,135.6301212,Victoria,234,State,-36.5986096,144.6780052,Western Australia,142,State,-25.2303005,121.0187246
2014-03-09,Australia,242,Nation,-24.7761086,134.755,Australian Capital Territory,129.0,State,-35.4883502,149.0026942,New South Wales,244,State,-31.8759835,147.2869493,Queensland,267,State,-22.1646782,144.5844903,South Australia,224,State,-30.5343665,135.6301212,Victoria,265,State,-36.5986096,144.6780052,Western Australia,168,State,-25.2303005,121.0187246
2014-03-16,Australia,268,Nation,-24.7761086,134.755,Australian Capital Territory,190.0,State,-35.4883502,149.0026942,New South Wales,255,State,-31.8759835,147.2869493,Queensland,323,State,-22.1646782,144.5844903,South Australia,250,State,-30.5343665,135.6301212,Victoria,288,State,-36.5986096,144.6780052,Western Australia,173,State,-25.2303005,121.0187246
2014-03-23,Australia,300,Nation,-24.7761086,134.755,Australian Capital Territory,183.0,State,-35.4883502,149.0026942,New South Wales,283,State,-31.8759835,147.2869493,Queensland,326,State,-22.1646782,144.5844903,South Australia,330,State,-30.5343665,135.6301212,Victoria,340,State,-36.5986096,144.6780052,Western Australia,196,State,-25.2303005,121.0187246
2014-03-30,Australia,292,Nation,-24.7761086,134.755,Australian Capital Territory,146.0,State,-35.4883502,149.0026942,New South Wales,275,State,-31.8759835,147.2869493,Queensland,321,State,-22.1646782,144.5844903,South Australia,370,State,-30.5343665,135.6301212,Victoria,329,State,-36.5986096,144.6780052,Western Australia,214,State,-25.2303005,121.0187246
2014-04-06,Australia,289,Nation,-24.7761086,134.755,Australian Capital Territory,144.0,State,-35.4883502,149.0026942,New South Wales,303,State,-31.8759835,147.2869493,Queensland,262,State,-22.1646782,144.5844903,South Australia,270,State,-30.5343665,135.6301212,Victoria,326,State,-36.5986096,144.6780052,Western Australia,245,State,-25.2303005,121.0187246
2014-04-13,Australia,271,Nation,-24.7761086,134.755,Australian Capital Territory,152.0,State,-35.4883502,149.0026942,New South Wales,298,State,-31.8759835,147.2869493,Queensland,231,State,-22.1646782,144.5844903,South Australia,282,State,-30.5343665,135.6301212,Victoria,292,State,-36.5986096,144.6780052,Western Australia,206,State,-25.2303005,121.0187246
2014-04-20,Australia,308,Nation,-24.7761086,134.755,Australian Capital Territory,218.0,State,-35.4883502,149.0026942,New South Wales,319,State,-31.8759835,147.2869493,Queensland,269,State,-22.1646782,144.5844903,South Australia,265,State,-30.5343665,135.6301212,Victoria,359,State,-36.5986096,144.6780052,Western Australia,258,State,-25.2303005,121.0187246
2014-04-27,Australia,390,Nation,-24.7761086,134.755,Australian Capital Territory,306.0,State,-35.4883502,149.0026942,New South Wales,412,State,-31.8759835,147.2869493,Queensland,327,State,-22.1646782,144.5844903,South Australia,503,State,-30.5343665,135.6301212,Victoria,482,State,-36.5986096,144.6780052,Western Australia,284,State,-25.2303005,121.0187246
2014-05-04,Australia,410,Nation,-24.7761086,134.755,Australian Capital Territory,257.0,State,-35.4883502,149.0026942,New South Wales,414,State,-31.8759835,147.2869493,Queensland,402,State,-22.1646782,144.5844903,South Australia,329,State,-30.5343665,135.6301212,Victoria,485,State,-36.5986096,144.6780052,Western Australia,318,State,-25.2303005,121.0187246
2014-05-11,Australia,485,Nation,-24.7761086,134.755,Australian Capital Territory,217.0,State,-35.4883502,149.0026942,New South Wales,470,State,-31.8759835,147.2869493,Queensland,449,State,-22.1646782,144.5844903,South Australia,430,State,-30.5343665,135.6301212,Victoria,618,State,-36.5986096,144.6780052,Western Australia,388,State,-25.2303005,121.0187246
2014-05-18,Australia,492,Nation,-24.7761086,134.755,Australian Capital Territory,265.0,State,-35.4883502,149.0026942,New South Wales,477,State,-31.8759835,147.2869493,Queensland,472,State,-22.1646782,144.5844903,South Australia,448,State,-30.5343665,135.6301212,Victoria,625,State,-36.5986096,144.6780052,Western Australia,368,State,-25.2303005,121.0187246
2014-05-25,Australia,520,Nation,-24.7761086,134.755,Australian Capital Territory,359.0,State,-35.4883502,149.0026942,New South Wales,440,State,-31.8759835,147.2869493,Queensland,579,State,-22.1646782,144.5844903,South Australia,466,State,-30.5343665,135.6301212,Victoria,661,State,-36.5986096,144.6780052,Western Australia,442,State,-25.2303005,121.0187246
2014-06-01,Australia,515,Nation,-24.7761086,134.755,Australian Capital Territory,332.0,State,-35.4883502,149.0026942,New South Wales,474,State,-31.8759835,147.2869493,Queensland,422,State,-22.1646782,144.5844903,South Australia,409,State,-30.5343665,135.6301212,Victoria,681,State,-36.5986096,144.6780052,Western Australia,523,State,-25.2303005,121.0187246
2014-06-08,Australia,599,Nation,-24.7761086,134.755,Australian Capital Territory,373.0,State,-35.4883502,149.0026942,New South Wales,499,State,-31.8759835,147.2869493,Queensland,534,State,-22.1646782,144.5844903,South Australia,700,State,-30.5343665,135.6301212,Victoria,803,State,-36.5986096,144.6780052,Western Australia,568,State,-25.2303005,121.0187246
2014-06-15,Australia,719,Nation,-24.7761086,134.755,Australian Capital Territory,398.0,State,-35.4883502,149.0026942,New South Wales,633,State,-31.8759835,147.2869493,Queensland,607,State,-22.1646782,144.5844903,South Australia,780,State,-30.5343665,135.6301212,Victoria,1010,State,-36.5986096,144.6780052,Western Australia,555,State,-25.2303005,121.0187246
2014-06-22,Australia,714,Nation,-24.7761086,134.755,Australian Capital Territory,395.0,State,-35.4883502,149.0026942,New South Wales,633,State,-31.8759835,147.2869493,Queensland,726,State,-22.1646782,144.5844903,South Australia,705,State,-30.5343665,135.6301212,Victoria,893,State,-36.5986096,144.6780052,Western Australia,592,State,-25.2303005,121.0187246
2014-06-29,Australia,729,Nation,-24.7761086,134.755,Australian Capital Territory,371.0,State,-35.4883502,149.0026942,New South Wales,692,State,-31.8759835,147.2869493,Queensland,650,State,-22.1646782,144.5844903,South Australia,718,State,-30.5343665,135.6301212,Victoria,821,State,-36.5986096,144.6780052,Western Australia,805,State,-25.2303005,121.0187246
2014-07-06,Australia,927,Nation,-24.7761086,134.755,Australian Capital Territory,536.0,State,-35.4883502,149.0026942,New South Wales,974,State,-31.8759835,147.2869493,Queensland,885,State,-22.1646782,144.5844903,South Australia,869,State,-30.5343665,135.6301212,Victoria,890,State,-36.5986096,144.6780052,Western Australia,987,State,-25.2303005,121.0187246
2014-07-13,Australia,1078,Nation,-24.7761086,134.755,Australian Capital Territory,561.0,State,-35.4883502,149.0026942,New South Wales,1095,State,-31.8759835,147.2869493,Queensland,1244,State,-22.1646782,144.5844903,South Australia,1137,State,-30.5343665,135.6301212,Victoria,941,State,-36.5986096,144.6780052,Western Australia,946,State,-25.2303005,121.0187246
2014-07-20,Australia,1259,Nation,-24.7761086,134.755,Australian Capital Territory,888.0,State,-35.4883502,149.0026942,New South Wales,1344,State,-31.8759835,147.2869493,Queensland,1637,State,-22.1646782,144.5844903,South Australia,1149,State,-30.5343665,135.6301212,Victoria,1082,State,-36.5986096,144.6780052,Western Australia,929,State,-25.2303005,121.0187246
2014-07-27,Australia,1559,Nation,-24.7761086,134.755,Australian Capital Territory,1066.0,State,-35.4883502,149.0026942,New South Wales,1806,State,-31.8759835,147.2869493,Queensland,2190,State,-22.1646782,144.5844903,South Australia,1227,State,-30.5343665,135.6301212,Victoria,1315,State,-36.5986096,144.6780052,Western Australia,866,State,-25.2303005,121.0187246
2014-08-03,Australia,1841,Nation,-24.7761086,134.755,Australian Capital Territory,972.0,State,-35.4883502,149.0026942,New South Wales,2067,State,-31.8759835,147.2869493,Queensland,2827,State,-22.1646782,144.5844903,South Australia,1761,State,-30.5343665,135.6301212,Victoria,1390,State,-36.5986096,144.6780052,Western Australia,1081,State,-25.2303005,121.0187246
2014-08-10,Australia,2387,Nation,-24.7761086,134.755,Australian Capital Territory,2054.0,State,-35.4883502,149.0026942,New South Wales,2668,State,-31.8759835,147.2869493,Queensland,3440,State,-22.1646782,144.5844903,South Australia,3816,State,-30.5343665,135.6301212,Victoria,1881,State,-36.5986096,144.6780052,Western Australia,1218,State,-25.2303005,121.0187246
2014-08-17,Australia,2338,Nation,-24.7761086,134.755,Australian Capital Territory,1733.0,State,-35.4883502,149.0026942,New South Wales,2241,State,-31.8759835,147.2869493,Queensland,3096,State,-22.1646782,144.5844903,South Australia,5236,State,-30.5343665,135.6301212,Victoria,2115,State,-36.5986096,144.6780052,Western Australia,1296,State,-25.2303005,121.0187246
2014-08-24,Australia,2071,Nation,-24.7761086,134.755,Australian Capital Territory,1369.0,State,-35.4883502,149.0026942,New South Wales,1788,State,-31.8759835,147.2869493,Queensland,2387,State,-22.1646782,144.5844903,South Australia,6717,State,-30.5343665,135.6301212,Victoria,1985,State,-36.5986096,144.6780052,Western Australia,1249,State,-25.2303005,121.0187246
2014-08-31,Australia,1611,Nation,-24.7761086,134.755,Australian Capital Territory,972.0,State,-35.4883502,149.0026942,New South Wales,1237,State,-31.8759835,147.2869493,Queensland,1988,State,-22.1646782,144.5844903,South Australia,5444,State,-30.5343665,135.6301212,Victoria,1705,State,-36.5986096,144.6780052,Western Australia,901,State,-25.2303005,121.0187246
2014-09-07,Australia,1370,Nation,-24.7761086,134.755,Australian Capital Territory,1004.0,State,-35.4883502,149.0026942,New South Wales,1014,State,-31.8759835,147.2869493,Queensland,1732,State,-22.1646782,144.5844903,South Australia,4581,State,-30.5343665,135.6301212,Victoria,1458,State,-36.5986096,144.6780052,Western Australia,750,State,-25.2303005,121.0187246
2014-09-14,Australia,981,Nation,-24.7761086,134.755,Australian Capital Territory,701.0,State,-35.4883502,149.0026942,New South Wales,695,State,-31.8759835,147.2869493,Queensland,1163,State,-22.1646782,144.5844903,South Australia,3324,State,-30.5343665,135.6301212,Victoria,1048,State,-36.5986096,144.6780052,Western Australia,689,State,-25.2303005,121.0187246
2014-09-21,Australia,741,Nation,-24.7761086,134.755,Australian Capital Territory,509.0,State,-35.4883502,149.0026942,New South Wales,523,State,-31.8759835,147.2869493,Queensland,725,State,-22.1646782,144.5844903,South Australia,2254,State,-30.5343665,135.6301212,Victoria,913,State,-36.5986096,144.6780052,Western Australia,601,State,-25.2303005,121.0187246
2014-09-28,Australia,511,Nation,-24.7761086,134.755,Australian Capital Territory,392.0,State,-35.4883502,149.0026942,New South Wales,406,State,-31.8759835,147.2869493,Queensland,464,State,-22.1646782,144.5844903,South Australia,1163,State,-30.5343665,135.6301212,Victoria,603,State,-36.5986096,144.6780052,Western Australia,463,State,-25.2303005,121.0187246
2014-10-05,Australia,415,Nation,-24.7761086,134.755,Australian Capital Territory,262.0,State,-35.4883502,149.0026942,New South Wales,294,State,-31.8759835,147.2869493,Queensland,415,State,-22.1646782,144.5844903,South Australia,861,State,-30.5343665,135.6301212,Victoria,552,State,-36.5986096,144.6780052,Western Australia,466,State,-25.2303005,121.0187246
2014-10-12,Australia,346,Nation,-24.7761086,134.755,Australian Capital Territory,159.0,State,-35.4883502,149.0026942,New South Wales,276,State,-31.8759835,147.2869493,Queensland,335,State,-22.1646782,144.5844903,South Australia,625,State,-30.5343665,135.6301212,Victoria,416,State,-36.5986096,144.6780052,Western Australia,348,State,-25.2303005,121.0187246
2014-10-19,Australia,318,Nation,-24.7761086,134.755,Australian Capital Territory,150.0,State,-35.4883502,149.0026942,New South Wales,253,State,-31.8759835,147.2869493,Queensland,320,State,-22.1646782,144.5844903,South Australia,475,State,-30.5343665,135.6301212,Victoria,377,State,-36.5986096,144.6780052,Western Australia,322,State,-25.2303005,121.0187246
2014-10-26,Australia,311,Nation,-24.7761086,134.755,Australian Capital Territory,180.0,State,-35.4883502,149.0026942,New South Wales,278,State,-31.8759835,147.2869493,Queensland,300,State,-22.1646782,144.5844903,South Australia,390,State,-30.5343665,135.6301212,Victoria,382,State,-36.5986096,144.6780052,Western Australia,254,State,-25.2303005,121.0187246
2014-11-02,Australia,275,Nation,-24.7761086,134.755,Australian Capital Territory,156.0,State,-35.4883502,149.0026942,New South Wales,241,State,-31.8759835,147.2869493,Queensland,244,State,-22.1646782,144.5844903,South Australia,440,State,-30.5343665,135.6301212,Victoria,333,State,-36.5986096,144.6780052,Western Australia,263,State,-25.2303005,121.0187246
2014-11-09,Australia,233,Nation,-24.7761086,134.755,Australian Capital Territory,176.0,State,-35.4883502,149.0026942,New South Wales,187,State,-31.8759835,147.2869493,Queensland,201,State,-22.1646782,144.5844903,South Australia,328,State,-30.5343665,135.6301212,Victoria,310,State,-36.5986096,144.6780052,Western Australia,231,State,-25.2303005,121.0187246
2014-11-16,Australia,197,Nation,-24.7761086,134.755,Australian Capital Territory,151.0,State,-35.4883502,149.0026942,New South Wales,168,State,-31.8759835,147.2869493,Queensland,166,State,-22.1646782,144.5844903,South Australia,278,State,-30.5343665,135.6301212,Victoria,244,State,-36.5986096,144.6780052,Western Australia,199,State,-25.2303005,121.0187246
2014-11-23,Australia,165,Nation,-24.7761086,134.755,Australian Capital Territory,126.0,State,-35.4883502,149.0026942,New South Wales,139,State,-31.8759835,147.2869493,Queensland,176,State,-22.1646782,144.5844903,South Australia,223,State,-30.5343665,135.6301212,Victoria,188,State,-36.5986096,144.6780052,Western Australia,169,State,-25.2303005,121.0187246
2014-11-30,Australia,188,Nation,-24.7761086,134.755,Australian Capital Territory,92.0,State,-35.4883502,149.0026942,New South Wales,156,State,-31.8759835,147.2869493,Queensland,189,State,-22.1646782,144.5844903,South Australia,245,State,-30.5343665,135.6301212,Victoria,233,State,-36.5986096,144.6780052,Western Australia,175,State,-25.2303005,121.0187246
2014-12-07,Australia,179,Nation,-24.7761086,134.755,Australian Capital Territory,71.0,State,-35.4883502,149.0026942,New South Wales,153,State,-31.8759835,147.2869493,Queensland,163,State,-22.1646782,144.5844903,South Australia,212,State,-30.5343665,135.6301212,Victoria,241,State,-36.5986096,144.6780052,Western Australia,175,State,-25.2303005,121.0187246
2014-12-14,Australia,164,Nation,-24.7761086,134.755,Australian Capital Territory,67.0,State,-35.4883502,149.0026942,New South Wales,142,State,-31.8759835,147.2869493,Queensland,169,State,-22.1646782,144.5844903,South Australia,157,State,-30.5343665,135.6301212,Victoria,202,State,-36.5986096,144.6780052,Western Australia,140,State,-25.2303005,121.0187246
2014-12-21,Australia,191,Nation,-24.7761086,134.755,Australian Capital Territory,85.0,State,-35.4883502,149.0026942,New South Wales,207,State,-31.8759835,147.2869493,Queensland,183,State,-22.1646782,144.5844903,South Australia,236,State,-30.5343665,135.6301212,Victoria,232,State,-36.5986096,144.6780052,Western Australia,201,State,-25.2303005,121.0187246
2014-12-28,Australia,204,Nation,-24.7761086,134.755,Australian Capital Territory,112.0,State,-35.4883502,149.0026942,New South Wales,197,State,-31.8759835,147.2869493,Queensland,201,State,-22.1646782,144.5844903,South Australia,173,State,-30.5343665,135.6301212,Victoria,252,State,-36.5986096,144.6780052,Western Australia,195,State,-25.2303005,121.0187246
2015-01-04,Australia,186,Nation,-24.7761086,134.755,Australian Capital Territory,105.0,State,-35.4883502,149.0026942,New South Wales,164,State,-31.8759835,147.2869493,Queensland,211,State,-22.1646782,144.5844903,South Australia,166,State,-30.5343665,135.6301212,Victoria,217,State,-36.5986096,144.6780052,Western Australia,153,State,-25.2303005,121.0187246
2015-01-11,Australia,158,Nation,-24.7761086,134.755,Australian Capital Territory,92.0,State,-35.4883502,149.0026942,New South Wales,143,State,-31.8759835,147.2869493,Queensland,205,State,-22.1646782,144.5844903,South Australia,166,State,-30.5343665,135.6301212,Victoria,163,State,-36.5986096,144.6780052,Western Australia,134,State,-25.2303005,121.0187246
2015-01-18,Australia,155,Nation,-24.7761086,134.755,Australian Capital Territory,77.0,State,-35.4883502,149.0026942,New South Wales,162,State,-31.8759835,147.2869493,Queensland,172,State,-22.1646782,144.5844903,South Australia,135,State,-30.5343665,135.6301212,Victoria,167,State,-36.5986096,144.6780052,Western Australia,106,State,-25.2303005,121.0187246
2015-01-25,Australia,147,Nation,-24.7761086,134.755,Australian Capital Territory,79.0,State,-35.4883502,149.0026942,New South Wales,165,State,-31.8759835,147.2869493,Queensland,172,State,-22.1646782,144.5844903,South Australia,120,State,-30.5343665,135.6301212,Victoria,139,State,-36.5986096,144.6780052,Western Australia,117,State,-25.2303005,121.0187246
2015-02-01,Australia,152,Nation,-24.7761086,134.755,Australian Capital Territory,77.0,State,-35.4883502,149.0026942,New South Wales,158,State,-31.8759835,147.2869493,Queensland,209,State,-22.1646782,144.5844903,South Australia,149,State,-30.5343665,135.6301212,Victoria,153,State,-36.5986096,144.6780052,Western Australia,110,State,-25.2303005,121.0187246
2015-02-08,Australia,169,Nation,-24.7761086,134.755,Australian Capital Territory,67.0,State,-35.4883502,149.0026942,New South Wales,201,State,-31.8759835,147.2869493,Queensland,194,State,-22.1646782,144.5844903,South Australia,163,State,-30.5343665,135.6301212,Victoria,145,State,-36.5986096,144.6780052,Western Australia,115,State,-25.2303005,121.0187246
2015-02-15,Australia,207,Nation,-24.7761086,134.755,Australian Capital Territory,84.0,State,-35.4883502,149.0026942,New South Wales,213,State,-31.8759835,147.2869493,Queensland,204,State,-22.1646782,144.5844903,South Australia,223,State,-30.5343665,135.6301212,Victoria,216,State,-36.5986096,144.6780052,Western Australia,191,State,-25.2303005,121.0187246
