Date,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude,Location,Results,Layer,Latitude,Longitude
2003-03-09,Argentina,136.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,460.0,State,-17.0568696,-64.9912286,Brazil,223,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,0.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,312,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,824.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,0.0,State,-32.8755548,-56.0201525
2003-03-16,Argentina,134.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,541.0,State,-17.0568696,-64.9912286,Brazil,213,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,350,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,819.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,105.0,State,-32.8755548,-56.0201525
2003-03-23,Argentina,153.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,549.0,State,-17.0568696,-64.9912286,Brazil,228,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,340,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,821.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,102.0,State,-32.8755548,-56.0201525
2003-03-30,Argentina,158.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,647.0,State,-17.0568696,-64.9912286,Brazil,262,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,301,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,753.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,104.0,State,-32.8755548,-56.0201525
2003-04-06,Argentina,187.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,636.0,State,-17.0568696,-64.9912286,Brazil,308,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,401,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,777.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,110.0,State,-32.8755548,-56.0201525
2003-04-13,Argentina,193.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,580.0,State,-17.0568696,-64.9912286,Brazil,259,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,508,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,757.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,111.0,State,-32.8755548,-56.0201525
2003-04-20,Argentina,186.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,537.0,State,-17.0568696,-64.9912286,Brazil,287,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,527,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,726.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,106.0,State,-32.8755548,-56.0201525
2003-04-27,Argentina,209.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,525.0,State,-17.0568696,-64.9912286,Brazil,299,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,567,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,703.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,104.0,State,-32.8755548,-56.0201525
2003-05-04,Argentina,239.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,493.0,State,-17.0568696,-64.9912286,Brazil,319,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,494,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,655.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,116.0,State,-32.8755548,-56.0201525
2003-05-11,Argentina,241.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,560.0,State,-17.0568696,-64.9912286,Brazil,336,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,456,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,657.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,122.0,State,-32.8755548,-56.0201525
2003-05-18,Argentina,232.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,539.0,State,-17.0568696,-64.9912286,Brazil,361,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,450,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,639.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,119.0,State,-32.8755548,-56.0201525
2003-05-25,Argentina,251.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,547.0,State,-17.0568696,-64.9912286,Brazil,385,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,1.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,441,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,613.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,118.0,State,-32.8755548,-56.0201525
2003-06-01,Argentina,253.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,567.0,State,-17.0568696,-64.9912286,Brazil,403,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,497,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,584.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,128.0,State,-32.8755548,-56.0201525
2003-06-08,Argentina,261.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,529.0,State,-17.0568696,-64.9912286,Brazil,371,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,2.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,358,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,568.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,157.0,State,-32.8755548,-56.0201525
2003-06-15,Argentina,258.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,521.0,State,-17.0568696,-64.9912286,Brazil,334,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,410,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,561.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,221.0,State,-32.8755548,-56.0201525
2003-06-22,Argentina,278.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,526.0,State,-17.0568696,-64.9912286,Brazil,279,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,3.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,427,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,553.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,308.0,State,-32.8755548,-56.0201525
2003-06-29,Argentina,348.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,506.0,State,-17.0568696,-64.9912286,Brazil,266,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,394,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,553.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,251.0,State,-32.8755548,-56.0201525
2003-07-06,Argentina,325.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,480.0,State,-17.0568696,-64.9912286,Brazil,256,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,4.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,371,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,545.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,205.0,State,-32.8755548,-56.0201525
2003-07-13,Argentina,307.0,Nation,-34.9964963,-64.9672817,Australia,0.0,State,-24.7761086,134.755,Austria,0.0,State,47.2000338,13.199959,Belgium,0.0,State,50.6402809,4.6667145,Bolivia,475.0,State,-17.0568696,-64.9912286,Brazil,272,State,-10.3333333,-53.2,Bulgaria,0.0,State,42.6073975,25.4856617,Canada,0.0,State,61.0666922,-107.9917071,Chile,6.0,State,-31.7613365,-71.3187697,France,0.0,State,46.603354,1.8883335,Germany,0.0,State,51.0834196,10.4234469,Hungary,0.0,State,47.1817585,19.5060937,Japan,0.0,State,36.5748441,139.2394179,Mexico,0.0,State,19.4326296,-99.1331785,Netherlands,0.0,State,52.5001698,5.7480821,New Zealand,0.0,State,-41.5000831,172.8344077,Norway,0.0,State,60.5000209,9.0999715,Paraguay,0.0,State,-23.3165935,-58.1693445,Peru,441,State,-6.8699697,-75.0458515,Poland,0.0,State,52.215933,19.134422,Romania,541.0,State,45.9852129,24.6859225,Russia,0.0,State,64.6863136,97.7453061,South Africa,0.0,State,-28.8166236,24.991639,Spain,0.0,State,39.3262345,-4.8380649,Sweden,0.0,State,59.6749712,14.5208584,Switzerland,0.0,State,46.7985624,8.2319736,Ukraine,0.0,State,49.4871968,31.2718321,United States,0.0,State,39.7837304,-100.4458825,Uruguay,199.0,State,-32.8755548,-56.0201525
